"date","open","high","low","close","volume","oi"
2012-06-27,2,2,19600,19600,555200,2
2012-06-27,1,5,26900,22921,235350,2
2012-06-27,2,2,19600,19600,555200,2
2012-06-27,1,1,39500,45586,529986,2
2012-06-27,1,3,72900,77385,386770,2
2012-06-27,1,2,12669,6554,139185,1
2012-06-27,1,2,12670,12429,103300,1
2012-06-27,1,6,33569,27726,214210,2
2012-06-27,1,3,13569,8182,171030,2
2012-06-27,1,4,101098,126231,2055933,4
2012-06-27,1,2,6870,9805,94735,1
2012-06-27,4,3,70800,60841,644041,1
2012-06-27,1,2,12669,6064,186735,1
2012-06-27,2,1,0,0,2715400,4
2012-06-27,2,1,-162924,-162923,2715400,4
2012-06-27,1,1,1814850,997350,30314250,5
2012-06-27,1,1,-23709,-23709,14189990,4
2012-06-27,1,2,25800,24121,715218,4
2012-06-27,1,2,-1581,-1581,169013,3
2012-06-27,1,2,6870,9805,85615,1
2012-06-27,1,3,9669,4820,190750,2
2012-06-27,2,1,40060,40060,435699,2
2012-06-27,2,1,294,294,30894,1
2012-06-27,1,3,14570,6228,158015,2
2012-06-27,1,2,12670,16134,166985,1
2012-06-27,1,1,10000,10000,285759,2
2012-06-27,2,3,15570,7209,412855,2
2012-06-27,1,2,870,3805,103555,1
2012-06-27,1,2,14700,22971,462370,2
2012-06-27,1,2,870,3805,97855,1
2012-06-27,1,1,1814850,1814850,32265250,1
2012-06-27,1,5,5132,4897,12793,1
2012-06-27,2,4,19569,12757,390375,2
2012-06-27,2,2,20400,10400,681319,2
2012-06-27,2,2,20400,13779,684699,2
2012-06-27,1,5,36700,34715,478170,2
2012-06-27,1,1,0,0,1367200,4
2012-06-27,1,1,-327000,-327000,17701900,4
2012-06-27,1,1,-327000,-327000,17701900,4
2012-06-27,7,1,245000,245000,4551400,4
2012-06-27,1,2,25800,25309,751400,4
2012-06-27,2,3,15569,7209,387775,2
2012-06-27,3,3,29169,34485,454110,2
2012-06-27,5,2,54770,44429,1355800,2
2012-06-27,1,1,-327000,-327000,17701900,4
2012-06-27,1,1,-327000,-327000,17701900,4
2012-06-27,1,2,0,0,184140,1
2012-06-27,4,2,132881,31555,4667455,4
2012-06-27,1,4,705200,394900,12958600,2
2012-06-27,1,2,14700,21831,401770,2
2012-06-27,1,3,28900,24921,206370,2
2012-06-27,1,3,13569,9882,211270,2
2012-06-27,1,4,1261150,1261150,22702050,4
2012-06-27,1,4,1261150,1261150,22702050,4
2012-06-27,2,1,300000,300000,5580000,4
2012-06-27,1,2,5770,-2404,89735,1
2012-06-27,1,2,12669,15964,151835,1
2012-06-27,1,6,37569,44438,381120,2
2012-06-27,3,3,35170,33271,1170270,2
2012-06-27,1,1,45000,45000,900200,5
2012-06-27,2,1,16900,10214,148595,1
2012-06-27,1,3,13570,19182,232930,2
2012-06-27,1,1,10900,4328,97595,1
2012-06-27,1,2,19999,20000,209839,2
2012-06-27,1,3,33800,30328,275590,2
2012-06-27,1,1,-180140,-401725,17730330,2
2012-06-27,1,1,70000,70000,1113400,5
2012-06-27,1,5,2159975,2159975,28647775,2
2012-06-27,1,2,53800,65398,1271820,6
2012-06-27,1,4,55470,54578,603816,2
2012-06-27,2,3,23370,14860,379095,2
2012-06-27,1,1,0,-4314,158785,1
2012-06-27,1,2,12669,5994,270285,1
2012-06-27,1,2,5769,8595,120995,1
2012-06-27,3,1,60000,63600,725100,2
2012-06-27,0,0,22860,22039,53100,0
2012-06-27,1,1,37400,52109,456720,2
2012-06-27,2,5,4990,20428,1617668,4
2012-06-27,2,3,43567,42740,354998,1
2012-06-27,0,0,16200,16200,54000,0
2012-06-27,1,2,20000,20000,182479,2
2012-06-27,1,2,14700,14421,314459,1
2012-06-27,1,1,6345,12090,679911,4
2012-06-27,1,6,32670,29480,398070,2
2012-06-27,1,4,17569,12068,319790,2
2012-06-27,1,2,57300,56210,447400,1
2012-06-27,1,1,50000,50000,1999200,4
2012-06-27,1,2,4900,10623,224550,2
2012-06-27,1,2,231370,244451,1349881,2
2012-06-27,1,3,13569,19182,188130,2
2012-06-27,1,5,36700,32535,338890,2
2012-06-27,1,2,15569,15273,262900,2
2012-06-27,1,3,15570,12944,477870,2
2012-06-27,1,5,26770,17671,128835,1
2012-06-27,1,4,27900,30886,168035,1
2012-06-27,1,2,25769,25279,400900,2
2012-06-27,1,1,14700,3421,209600,2
2012-06-27,1,1,6345,12090,679911,4
2012-06-27,1,3,67170,78404,527950,4
2012-06-27,1,1,27500,27500,688400,2
2012-06-27,1,1,149400,157410,1451950,4
2012-06-27,1,1,85459,85459,2190459,1
2012-06-27,1,1,14700,5121,206300,2
2012-06-27,1,4,36700,26665,240300,2
2012-06-27,1,5,25369,30719,260410,2
2012-06-27,1,1,6345,12090,679911,4
2012-06-27,2,3,28500,24053,456670,2
2012-06-27,1,1,6345,12090,679911,4
2012-06-27,1,3,15570,22884,355970,2
2012-06-27,2,4,64594,64593,5209600,4
2012-06-27,1,3,10669,4305,282735,2
2012-06-27,4,1,7900,-314,826835,1
2012-06-27,1,1,38645,26374,473659,2
2012-06-27,1,1,6345,12090,679911,4
2012-06-27,1,1,27500,27500,979500,4
2012-06-27,1,1,-5000,3264,456364,2
2012-06-27,1,2,14700,13241,413720,2
2012-06-27,1,1,24900,39187,723460,4
2012-06-27,1,2,28370,28369,636800,3
2012-06-27,4,1,17200,17200,325444,5
2012-06-27,1,1,1300,1729,43529,2
2012-06-27,1,2,4900,-1464,215295,2
2012-06-27,1,1,37400,29913,247635,1
2012-06-27,3,1,12119,12120,297371,2
2012-06-27,1,1,6345,12090,679911,4
2012-06-27,2,2,19569,8197,262600,1
2012-06-27,2,1,0,0,1122200,4
2012-06-27,1,1,1300,1729,43529,2
2012-06-27,3,1,12119,12120,393371,2
2012-06-27,1,4,29769,27674,254490,2
2012-06-27,1,2,35989,40956,709556,4
2012-06-27,1,5,28769,28204,128920,1
2012-06-27,1,3,15569,11164,342870,2
2012-06-27,1,2,25770,22665,582185,2
2012-06-27,1,3,15969,7666,216700,2
2012-06-27,1,5,584568,584568,35265968,6
2012-06-27,1,1,12739,25843,1358085,5
2012-06-27,1,3,625200,625200,12681400,2
2012-06-27,1,2,53800,65354,845668,3
2012-06-27,1,1,6345,12090,679911,4
2012-06-27,1,2,59298,59297,1578000,3
2012-06-27,1,1,6000,6000,102300,1
2012-06-27,1,2,14700,13851,543470,2
2012-06-27,2,2,58070,63440,938774,3
2012-06-27,2,2,-9006,17157,2972763,4
2012-06-27,1,4,44845,49381,743643,4
2012-06-27,1,3,54670,69314,905785,4
2012-06-27,1,2,41899,41898,1213900,0
2012-06-27,1,3,-19129,-16194,73955,1
2012-06-27,2,1,900,868,19540,2
2012-06-27,1,1,-637650,288488,32742206,4
2012-06-27,1,3,69267,66886,990300,4
2012-06-27,1,4,26893,26894,213524,1
2012-06-27,1,2,15569,5973,242500,2
2012-06-27,1,2,53800,68804,938218,4
2012-06-27,2,4,25370,21058,421790,2
2012-06-27,1,2,9800,16870,288070,2
2012-06-27,1,5,78669,73190,485322,2
2012-06-27,1,3,15569,7809,245335,2
2012-06-27,1,2,15569,4273,247200,2
2012-06-27,1,3,104267,101221,1025300,4
2012-06-27,2,3,16767,17216,1215944,2
2012-06-27,1,3,23000,22544,156200,1
2012-06-27,1,2,12669,4854,139185,1
2012-06-27,1,4,57870,59660,580903,4
2012-06-27,1,6,26770,26769,104100,1
2012-06-27,1,3,596587,596587,13511087,2
2012-06-27,2,1,18700,18345,245900,1
2012-06-27,1,2,28100,25915,335662,2
2012-06-27,1,3,9669,5160,249570,2
2012-06-27,1,1,956475,1051216,12047416,4
2012-06-27,1,2,9500,5950,330970,2
2012-06-27,1,2,0,61904,753118,2
2012-06-27,1,2,9800,13625,293485,2
2012-06-27,1,3,869,-2559,231290,2
2012-06-27,1,3,59367,59367,1015400,4
2012-06-27,1,6,28969,28969,137700,1
2012-06-27,5,6,105070,105818,1252135,2
2012-06-27,1,3,14569,9443,197930,2
2012-06-27,1,1,1103959,1105560,2187860,3
2012-06-27,1,2,4900,-322,229110,2
2012-06-27,1,2,35898,51594,1061920,4
2012-06-27,1,5,23763,15292,115393,1
2012-06-27,1,1,96100,96100,1489300,1
2012-06-27,1,1,34900,27347,494600,3
2012-06-27,1,4,16570,16217,232260,1
2012-06-27,1,2,12669,15364,152535,1
2012-06-27,1,3,63700,69320,1372230,6
2012-06-27,1,1,6000,-364,105235,1
2012-06-27,1,6,22869,28740,224510,2
2012-06-27,1,3,13570,19182,181950,2
2012-06-27,1,3,17969,12045,141935,1
2012-06-27,1,6,27770,23774,238050,2
2012-06-27,0,0,9900,7623,129700,0
2012-06-27,1,1,45000,45000,2016800,2
2012-06-27,1,2,31700,31097,243680,1
2012-06-27,2,3,124559,240591,2867231,4
2012-06-27,2,1,60000,63879,959000,3
2012-06-27,1,3,15569,10029,308835,2
2012-06-27,3,1,5923,-6084,629518,2
2012-06-27,1,3,7870,7869,63679,1
2012-06-27,1,3,26000,20376,313390,2
2012-06-27,1,5,28769,28204,165400,1
2012-06-27,1,1,104000,104000,2435700,6
2012-06-27,1,5,17969,17969,204620,1
2012-06-27,1,1,13800,26363,1923663,2
2012-06-27,2,1,64900,93837,1006870,2
2012-06-27,1,5,50899,56325,257570,2
2012-06-27,1,2,-403900,-403900,989300,1
2012-06-27,1,6,27769,25674,302370,2
2012-06-27,1,3,15569,12404,220270,2
2012-06-27,1,1,11800,575,144000,1
2012-06-27,3,3,-28632,-11689,1731342,4
2012-06-27,1,1,124400,88012,1461038,2
2012-06-27,1,1,309000,309000,2353700,4
2012-06-27,1,1,11800,7001,138285,1
2012-06-27,1,1,11800,14511,174435,1
2012-06-27,2,1,64900,64407,1644640,4
2012-06-27,1,2,284610,284611,3825511,2
2012-06-27,2,6,44869,36805,431675,2
2012-06-27,1,1,214000,214000,2353700,4
2012-06-27,2,1,20000,20000,239000,1
2012-06-27,2,1,90000,130257,5208057,6
2012-06-27,1,2,38270,51555,1031813,4
2012-06-27,1,3,24900,20347,354480,2
2012-06-27,1,3,15569,13044,293870,2
2012-06-27,2,1,79900,104941,947741,2
2012-06-27,1,5,31800,24793,218655,2
2012-06-27,1,5,17969,17969,204620,2
2012-06-27,1,5,62668,62668,802000,2
2012-06-27,1,2,53800,69804,1038218,4
2012-06-27,1,6,27769,27769,214420,2
2012-06-27,1,2,14700,9891,303930,2
2012-06-27,1,2,12669,5004,156435,1
2012-06-27,1,5,23869,23869,192420,1
2012-06-27,1,2,12670,7184,211635,1
2012-06-27,1,1,11799,14791,114135,1
2012-06-27,2,2,14700,12191,517490,2
2012-06-27,1,3,15099,9683,220410,2
2012-06-27,1,3,8029,7794,47728,2
2012-06-27,1,2,275882,183745,3685482,2
2012-06-27,1,2,35219,30511,304040,2
2012-06-27,1,3,10669,13402,203955,2
2012-06-27,1,2,-295779,64202,24732266,2
2012-06-27,1,2,583100,233100,60018600,2
2012-06-27,1,2,7800,13670,165230,2
2012-06-27,2,1,18700,10280,293155,1
2012-06-27,1,1,50000,53120,667420,2
2012-06-27,1,2,2951,264,471351,2
2012-06-27,2,2,13769,5424,265000,1
2012-06-27,3,2,-338293,-338290,68189809,2
2012-06-27,1,3,10669,5877,252430,2
2012-06-27,1,3,33800,26421,304695,2
2012-06-27,1,2,12669,6344,115035,1
2012-06-27,1,2,34920,22722,482569,3
2012-06-27,1,3,13569,9800,171030,2
2012-06-27,1,1,24560,24560,218960,2
2012-06-27,1,1,20580,20580,279999,2
2012-06-27,1,2,29900,52120,581020,2
2012-06-27,4,1,28900,20286,383195,1
2012-06-27,2,5,95366,114610,1924810,6
2012-06-27,1,3,15569,9972,372950,2
2012-06-27,1,3,5769,5769,206420,1
2012-06-27,1,1,-314996,380116,14232562,4
2012-06-27,1,2,934079,934079,22765079,2
2012-06-27,2,2,-306000,-393354,1155175,1
2012-06-27,3,2,-338293,-338290,68189809,2
2012-06-27,1,2,506484,212592,11748384,4
2012-06-27,1,2,583100,233100,60018600,2
2012-06-27,1,2,14700,6356,207135,2
2012-06-27,1,3,13669,5326,124455,1
2012-06-27,3,2,28300,33321,519630,2
2012-06-27,2,1,55000,66074,1757974,2
2012-06-27,3,2,-138293,663796,69502873,2
2012-06-27,1,1,37400,57095,1415006,4
2012-06-27,2,1,9445,9761,2157118,4
2012-06-27,1,2,583100,233100,60018600,2
2012-06-27,3,6,65569,59080,775750,2
2012-06-27,3,2,9269,31123,4200132,4
2012-06-27,2,4,95568,105497,645035,4
2012-06-27,1,3,38699,44755,284770,2
2012-06-27,1,4,16569,9852,322515,2
2012-06-27,1,1,10900,13628,91895,1
2012-06-27,1,1,37400,28624,111935,1
2012-06-27,1,2,295200,-489499,1762099,1
2012-06-27,1,1,2179,2179,21652,1
2012-06-27,5,2,54770,42729,1355800,2
2012-06-27,1,1,-255879,238858,21164809,4
2012-06-27,1,2,5769,-704,211055,1
2012-06-27,1,2,15870,15869,498600,2
2012-06-27,5,1,100000,100000,1321500,2
2012-06-27,1,5,23870,23869,111100,1
2012-06-27,1,4,73499,89957,1928258,6
2012-06-27,1,1,2179,2452,26050,2
2012-06-27,1,5,28769,22260,168935,1
2012-06-27,1,1,11800,11575,118400,1
2012-06-27,0,0,0,0,0,0
2012-06-27,1,5,14359,13810,229479,2
2012-06-27,1,2,7769,2465,230035,1
2012-06-27,1,2,25800,17435,338880,2
2012-06-27,2,2,20500,16681,432770,2
2012-06-27,5,2,15096,-42018,3188367,4
2012-06-27,4,1,-1620600,1230358,100068610,4
2012-06-27,1,3,22900,22302,291739,2
2012-06-27,2,1,18700,18345,323700,1
2012-06-27,4,4,28470,20405,800715,2
2012-06-27,2,3,20470,20469,828739,1
2012-06-27,2,5,54668,54668,467098,2
2012-06-27,1,2,38270,52565,1099423,4
2012-06-27,1,2,12800,8448,276870,2
2012-06-27,1,2,27500,51270,362670,2
2012-06-27,2,3,21370,17533,307590,2
2012-06-27,1,3,35641,38686,1191894,2
2012-06-27,2,2,20699,14464,224435,1
2012-06-27,1,1,9369,49154,1031232,4
2012-06-27,1,3,24900,31347,368160,2
2012-06-27,1,1,1940,1647,441284,2
2012-06-27,1,2,38270,50191,891549,4
2012-06-27,1,2,12669,6854,170585,1
2012-06-27,4,4,-508975,4197338,147281228,4
2012-06-27,4,2,869,-7194,402715,1
2012-06-27,1,3,5769,5769,190420,1
2012-06-27,1,5,23870,23869,111100,1
2012-06-27,1,1,45000,60422,2130622,4
2012-06-27,1,3,649279,649280,14766780,4
2012-06-27,1,3,5770,5769,99820,1
2012-06-27,2,4,40870,32805,560635,2
2012-06-27,1,2,7799,7800,206440,1
2012-06-27,2,2,19600,16690,547970,2
2012-06-27,1,3,36100,31801,245380,2
2012-06-27,1,5,23870,23869,111100,1
2012-06-27,1,3,13669,6266,192135,1
2012-06-27,2,5,40868,37438,457168,2
2012-06-27,2,3,30300,35594,424970,2
2012-06-27,0,0,24500,24500,106100,0
2012-06-27,1,2,26500,16998,405783,2
2012-06-27,1,2,12669,4854,139185,1
2012-06-27,1,1,27500,31722,857222,4
2012-06-27,1,1,-350709,-350708,16788491,5
2012-06-27,1,5,6900,23869,106000,1
2012-06-27,1,3,38269,38269,1924700,6
2012-06-27,2,2,19600,16690,547970,2
2012-06-27,1,2,870,-7194,97855,1
2012-06-27,0,0,104559,104559,104559,0
2012-06-27,1,5,23870,23869,106000,1
2012-06-27,3,5,64969,63677,898159,1
2012-06-27,1,1,6900,7359,143259,1
2012-06-27,1,2,2729,2239,423921,2
2012-06-27,1,1,24900,35311,1055884,1
2012-06-27,2,3,5770,2230,508590,2
2012-06-27,1,2,67800,49253,800581,2
2012-06-27,1,3,33800,39670,310870,2
2012-06-27,1,1,-600045,-600045,24069854,2
2012-06-27,1,3,13569,8182,194970,2
2012-06-27,2,3,18700,21204,439155,2
2012-06-27,1,3,11800,17948,243650,2
2012-06-27,1,1,0,4900,318280,2
2012-06-27,1,5,28770,28204,110900,1
2012-06-27,2,3,111570,100157,606175,2
2012-06-27,2,4,19569,11057,407175,2
2012-06-27,2,2,95769,122840,3291890,4
2012-06-27,1,5,28770,28204,110900,1
2012-06-27,1,6,22869,28740,224510,2
2012-06-27,1,1,71080,61903,258515,1
2012-06-27,2,1,64900,73687,2532120,2
2012-06-27,4,1,-2000,37798,4382598,4
2012-06-27,2,1,18700,7345,218300,1
2012-06-27,1,2,9800,9613,182600,1
2012-06-27,1,5,36669,43140,341610,2
2012-06-27,1,5,49769,56324,383920,2
2012-06-27,3,4,38970,33099,726290,2
2012-06-27,1,5,29530,32259,141295,1
2012-06-27,1,2,32899,31741,770400,4
2012-06-27,1,2,11769,14481,92795,1
2012-06-27,2,3,35796,35795,2865600,2
2012-06-27,1,3,15569,11022,410160,2
2012-06-27,1,2,5900,-595,140335,1
2012-06-27,1,3,15569,11404,299970,2
2012-06-27,1,2,12700,18329,191790,2
2012-06-27,1,3,10670,13402,210795,2
2012-06-27,1,2,7655,15050,717110,4
2012-06-27,1,2,11800,11800,276540,1
2012-06-27,1,2,4900,3727,361840,2
2012-06-27,1,4,98570,98569,941900,2
2012-06-27,1,1,-600045,-354548,25280920,2
2012-06-27,1,1,20080,20080,227499,2
2012-06-27,1,2,0,-3429,193910,2
2012-06-27,2,5,67390,66071,267660,1
2012-06-27,1,1,11800,11575,92900,1
2012-06-27,1,2,12700,7329,170130,2
2012-06-27,1,2,15870,15869,727400,3
2012-06-27,1,1,95000,99971,2274163,1
2012-06-27,3,1,20700,20700,362519,1
2012-06-27,1,1,134900,145697,1894597,4
2012-06-27,1,2,24900,15126,251800,2
2012-06-27,1,4,35784,34892,432115,2
2012-06-27,1,1,3883,36019,907493,1
2012-06-27,1,4,29769,24074,229410,2
2012-06-27,1,1,27500,33366,701066,4
2012-06-27,4,4,111789,111789,4809000,4
2012-06-27,1,1,11800,15111,150935,1
2012-06-27,2,2,20400,10400,474000,1
2012-06-27,1,1,10900,13628,110475,1
2012-06-27,1,2,14700,10739,340120,2
2012-06-27,1,2,2657,-23,405657,2
2012-06-27,2,1,64900,69537,738170,2
2012-06-27,2,2,25370,15587,665000,2
2012-06-27,1,6,37569,31940,304780,2
2012-06-27,1,6,37569,31252,366010,2
2012-06-27,2,3,869,869,388380,1
2012-06-27,1,3,17970,17969,116900,1
2012-06-27,1,2,14700,17846,293685,2
2012-06-27,1,1,7405,-736,139604,1
2012-06-27,1,5,84269,80984,1065100,4
2012-06-27,2,3,5769,11530,387750,2
2012-06-27,1,1,-350709,861209,18178152,5
2012-06-27,2,2,19600,18130,715570,2
2012-06-27,1,1,42500,42500,1541600,5
2012-06-27,1,3,13569,8182,179010,2
2012-06-27,1,3,22870,13135,104000,1
2012-06-27,1,1,95450,95450,1345250,1
2012-06-27,2,1,4760,4284,39570,1
2012-06-27,1,3,16669,16669,209900,1
2012-06-27,1,3,13528,13094,53842,4
2012-06-27,2,2,24500,26970,437235,2
2012-06-27,1,2,11900,14590,107575,1
2012-06-27,2,2,122700,113889,1050170,2
2012-06-27,2,3,5769,2230,399150,2
2012-06-27,1,5,28769,20739,168935,1
2012-06-27,1,3,10669,7007,388080,2
2012-06-27,2,4,32270,16067,624430,2
2012-06-27,2,1,99600,99600,1548400,4
2012-06-27,1,1,14900,15500,151100,1
2012-06-27,1,2,12669,4364,152535,1
2012-06-27,1,2,11770,5181,102575,1
2012-06-27,1,5,28769,20739,168935,1
2012-06-27,0,5,28770,28204,130700,0
2012-06-27,1,1,9800,-1200,300500,2
2012-06-27,1,1,20000,21160,323300,2
2012-06-27,1,2,12700,7329,164430,2
2012-06-27,1,4,58100,47037,244941,1
2012-06-27,1,1,31419,32589,233170,1
2012-06-27,1,4,34670,25946,241695,2
2012-06-27,2,2,9769,-6888,2005460,4
2012-06-27,2,1,39900,47153,879311,2
2012-06-27,0,0,0,0,759000,0
2012-06-27,2,2,17600,14170,441230,2
2012-06-27,1,2,9800,12549,194655,2
2012-06-27,1,5,83468,109282,1987625,5
2012-06-27,4,1,22700,24100,392299,1
2012-06-27,1,2,38269,37541,228600,1
2012-06-27,0,4,-5699936,-5699936,1557900,0
2012-06-27,2,1,70000,70000,4748600,4
2012-06-27,1,2,3469,8623,594719,4
2012-06-27,1,3,8669,3540,218570,2
2012-06-27,1,2,107000,107000,943400,6
2012-06-27,1,4,15969,10360,215610,2
2012-06-27,1,1,109726,154429,1388471,4
2012-06-27,2,3,18470,18469,433419,1
2012-06-27,1,2,9800,15670,360790,2
2012-06-27,1,2,8097400,10032130,38676419,6
2012-06-27,3,2,1971942,1771942,8807442,1
2012-06-27,3,1,-71128,-71129,42569970,4
2012-06-27,1,2,7300,6116,596897,2
2012-06-27,3,3,20469,12016,632015,2
2012-06-27,1,1,15000,15000,622200,2
2012-06-27,1,3,19899,19900,207940,1
2012-06-27,1,2,49500,46478,464070,2
2012-06-27,1,1,24900,45744,1388466,4
2012-06-27,1,6,83570,78514,231630,2
2012-06-27,2,2,20469,11169,424100,2
2012-06-27,2,5,29678,29678,240728,5
2012-06-27,4,1,7900,7750,3443500,4
2012-06-27,1,1,27500,23113,587170,2
2012-06-27,1,4,18793,10417,110393,1
2012-06-27,2,4,9769,4378,480110,2
2012-06-27,2,1,13800,2800,195000,1
2012-06-27,2,1,300000,300000,5501800,2
2012-06-27,9,5,-5452435,-5434425,9676111,4
2012-06-27,2,1,55000,55000,1749800,4
2012-06-27,2,2,4900,1377,372210,2
2012-06-27,1,4,27900,31076,188785,1
2012-06-27,0,1,11500,10652,17100,0
2012-06-27,1,2,14700,22751,437870,2
2012-06-27,1,5,28770,20759,196035,1
2012-06-27,1,5,122369,150073,3292741,2
2012-06-27,1,2,12400,22563,1588199,4
2012-06-27,1,1,-316862,-302192,24815007,2
2012-06-27,4,1,7900,7750,3443500,4
2012-06-27,0,0,48779,46318,139500,0
2012-06-27,1,2,148700,148700,1366300,8
2012-06-27,1,3,5770,2230,201510,2
2012-06-27,1,5,16970,16969,99000,1
2012-06-27,1,4,663419,663420,2168620,1
2012-06-27,1,1,11800,2275,102400,1
2012-06-27,1,2,4900,10677,205170,2
2012-06-27,1,4,27900,30286,198375,1
2012-06-27,1,1,0,-8064,83935,1
2012-06-27,1,3,10669,2605,227835,2
2012-06-27,1,2,4900,10677,208590,2
2012-06-27,5,5,-1236695,-1223424,5495670,5
2012-06-27,1,4,58080,73986,2203523,4
2012-06-27,3,1,9750293,9550291,63438591,4
2012-06-27,1,1,79900,65306,1210259,3
2012-06-27,1,2,11769,3545,244900,2
2012-06-27,2,1,130000,130000,4680600,4
2012-06-27,1,3,5769,-2294,235615,2
2012-06-27,1,2,67800,53839,973936,4
2012-06-27,1,1,10019,10019,188400,1
2012-06-27,1,2,75300,58638,1230977,4
2012-06-27,1,4,20870,23408,231295,2
2012-06-27,1,2,12670,1429,104500,1
2012-06-27,1,2,20000,20000,193959,1
2012-06-27,1,3,869,6740,242690,2
2012-06-27,1,2,14700,9693,293560,2
2012-06-27,1,3,5770,5769,244559,2
2012-06-27,1,4,7770,7769,248559,2
2012-06-27,1,2,14700,21691,314770,2
2012-06-27,3,5,1428601,4038270,75950670,4
2012-06-27,1,5,16969,16969,135959,1
2012-06-27,1,6,37569,43178,318460,2
2012-06-27,1,1,-662175,-662175,20567825,2
2012-06-27,1,2,24900,26299,320300,2
2012-06-27,1,1,96100,96100,1489300,1
2012-06-27,1,5,60269,60269,1446500,4
2012-06-27,1,1,-20240,-35605,1347446,4
2012-06-27,1,3,5770,5769,244559,2
2012-06-27,1,5,36700,35615,533170,2
2012-06-27,1,1,-316862,-316862,24734937,2
2012-06-27,1,1,4900,-3250,101855,1
2012-06-27,1,5,58670,58669,1118300,2
2012-06-27,1,2,4900,1377,240990,2
2012-06-27,1,2,38784,42796,1003833,3
2012-06-27,1,2,20000,20000,258759,2
2012-06-27,1,1,37400,42148,509370,2
2012-06-27,1,1,956475,956475,71164875,2
2012-06-27,4,6,9897789,9697788,152271188,5
2012-06-27,1,2,0,0,159300,2
2012-06-27,2,3,118700,108167,443235,1
2012-06-27,1,1,-316862,-302192,24815007,2
2012-06-27,1,2,23800,27133,194085,1
2012-06-27,1,4,-1318275,-1318275,73815024,3
2012-06-27,1,4,24770,24298,224959,0
2012-06-27,1,3,853812,552522,12051611,2
2012-06-27,2,2,87800,87800,2221400,4
2012-06-27,4,3,195200,198135,978135,1
2012-06-27,1,1,11341,11126,1189741,4
2012-06-27,1,2,32899,39643,1299101,4
2012-06-27,2,3,60570,64556,519137,1
2012-06-27,1,3,46350,41229,357560,2
2012-06-27,1,2,28369,28369,365800,2
2012-06-27,1,3,12669,12669,144900,1
2012-06-27,1,1,37400,42148,706270,2
2012-06-27,1,5,34570,33912,234759,2
2012-06-27,4,2,-16400,23898,757498,1
2012-06-27,1,3,36700,41873,202770,2
2012-06-27,1,2,9253,1058,174353,1
2012-06-27,0,0,7560,7560,25200,0
2012-06-27,2,3,28500,35518,532570,2
2012-06-27,2,3,21370,17533,442790,2
2012-06-27,2,4,9769,9508,393480,2
2012-06-27,1,2,4900,1377,200610,2
2012-06-27,1,1,37400,36688,1477700,6
2012-06-27,1,1,29459,28900,1207860,4
2012-06-27,2,2,112800,112800,820600,4
2012-06-27,1,1,4900,-1557,97955,1
2012-06-27,1,6,30669,30669,224500,1
2012-06-27,1,3,5770,11530,205410,2
2012-06-27,4,2,21400,21400,312244,5
2012-06-27,1,4,24770,24298,224959,2
2012-06-27,1,2,143499,155239,2478440,4
2012-06-27,1,2,7300,7300,190086,4
2012-06-27,1,1,37400,48377,997688,2
2012-06-27,1,1,24980,20319,329579,2
2012-06-27,2,2,97700,127037,2813093,4
2012-06-27,1,1,-174945,148266,10856158,2
2012-06-27,1,3,5769,530,241890,2
2012-06-27,2,1,18700,11260,268735,1
2012-06-27,9,3,103770,100656,1626600,2
2012-06-27,1,3,9670,9669,209859,1
2012-06-27,1,1,0,0,104279,1
2012-06-27,2,4,9769,4378,408470,2
2012-06-27,1,1,14700,5121,241600,2
2012-06-27,1,1,296100,270761,1689300,1
2012-06-27,1,1,37400,45286,589097,2
2012-06-27,1,2,28370,28369,1359000,4
2012-06-27,1,3,6769,9557,110455,1
2012-06-27,1,1,1814850,1092091,13613091,4
2012-06-27,1,1,44300,44300,5000000,1
2012-06-27,1,1,-65400,-65400,4890300,1
2012-06-27,1,1,4040,5414,137383,5
2012-06-27,3,4,98300,98300,703900,1
2012-06-27,1,5,83469,141443,1250686,4
2012-06-27,1,1,10000,10359,118599,1
2012-06-27,1,1,224500,224499,2999999,1
2012-06-27,1,2,7769,7769,124100,1
2012-06-27,1,1,4900,4806,85900,1
2012-06-27,1,1,395807,186757,8356807,3
2012-06-27,1,4,82367,85178,1205986,4
2012-06-27,1,1,6900,6900,97500,1
2012-06-27,1,6,22869,22869,224340,1
2012-06-27,0,1,41900,41900,314100,0
2012-06-27,2,1,55000,55000,798600,2
2012-06-27,1,3,-708875,-908875,43939925,3
2012-06-27,1,1,-188248,-188248,2642851,1
2012-06-27,3,1,145019,101124,2757351,6
2012-06-27,1,2,13700,8590,228950,2
2012-06-27,1,3,15570,13084,297270,2
2012-06-27,1,1,0,0,94020,1
2012-06-27,3,4,98300,98300,523600,1
2012-06-27,1,2,11770,3351,69515,1
2012-06-27,1,1,15000,15000,514900,2
2012-06-27,1,1,20000,21119,216000,1
2012-06-27,1,1,4900,7742,101855,1
2012-06-27,1,4,67900,67900,663900,3
2012-06-27,1,3,24900,31537,306570,2
2012-06-27,4,1,149900,95621,2866700,4
2012-06-27,1,3,9800,15670,204370,2
2012-06-27,1,2,12670,3128,113600,1
2012-06-27,1,1,54900,41615,806618,5
2012-06-27,1,5,70968,69194,887100,1
2012-06-27,4,5,83069,70415,449500,1
2012-06-27,1,3,11800,14473,220855,2
2012-06-27,1,1,114500,114500,860600,3
